st_date,st_lat,st_lng,st_nc,st_address,n_cluster,new_cases_cluster,cases_cluster,date_today_cases,number_today_cases,total_number_accumulative
2016-02-12,1.401626,103.913702,2,      Lorong H Telok      Kurau (Palm Oasis)       ,6,    1     ,    45     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,2,      Lorong H Telok      Kurau (Telok Kurau Lodge)       ,6,    1     ,    45     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.321216,103.9112849,2,      Lorong Mydin       ,6,    1     ,    45     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3201558,103.9109427,1,      Sims View       ,6,    1     ,    45     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3123381,103.9108563,1,      Telok Kurau Road       ,6,    1     ,    45     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3162271,103.9213051,4,      Cheviot Hill       ,7,    3     ,    37     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3162269,103.9249945,3,      Elite Terrace       ,7,    3     ,    37     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3189118,103.9252512,3,      Fedelio Street       ,7,    3     ,    37     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3156108,103.9257806,6,      Jalan Tua Kong      (Park East)       ,7,    3     ,    37     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3165914,103.9197579,3,      Siglap Avenue      South       ,7,    3     ,    37     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3180259,103.9206618,6,      Siglap Bank       ,7,    3     ,    37     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3138672,103.923031,2,      Siglap Drive       ,7,    3     ,    37     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3180708,103.9162044,2,      Siglap Plain       ,7,    3     ,    37     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.317491,103.919961,1,      Siglap Rise       ,7,    3     ,    37     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.317491,103.919961,4,      Siglap Walk       ,7,    3     ,    37     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,1,      Siglap Drive      (Bowmont Centre)       ,7,    3     ,    37     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,2,      Siglap Road      (Flamingo Valley)       ,7,    3     ,    37     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3133953,103.8837778,4,      Geylang Road       ,8,    2     ,    37     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.31127,103.8857029,1,      Guillemard Road       ,8,    2     ,    37     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.311477,103.885729,1,      Guillemard Road      (Cassia Edge)       ,8,    2     ,    37     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3115722,103.882711,1,      Jalan Molek       ,8,    2     ,    37     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.312195,103.882622,2,      Jalan Suka       ,8,    2     ,    37     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3122157,103.8833463,1,      Lorong 24 Geylang       ,8,    2     ,    37     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3121446,103.8840513,6,      Lorong 24A      Geylang       ,8,    2     ,    37     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3134015,103.884795,2,      Lorong 26 Geylang       ,8,    2     ,    37     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,3,      Lorong 26 Geylang      (Blossom View)       ,8,    2     ,    37     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.312082,103.885079,1,      Lorong 26 Geylang      (Geylang Mansions)       ,8,    2     ,    37     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.31215,103.8846,1,      Lorong 26 Geylang      (Guilin Court)       ,8,    2     ,    37     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.312082,103.885079,1,      Lorong 26 Geylang      (Sunflower Mansions)       ,8,    2     ,    37     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3146681,103.8841387,2,      Lorong 27 Geylang      (The Alcove)       ,8,    2     ,    37     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,2,      Lorong 27A      Geylang (Sims Green)       ,8,    2     ,    37     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,3,      Lorong 28 Geylang      (Atrium Residences)       ,8,    2     ,    37     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,1,      Lorong 28 Geylang      (The Sunflower)       ,8,    2     ,    37     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,2,      Lorong 30 Geylang      (Guillemard Edge)       ,8,    2     ,    37     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,1,      Lorong 30 Geylang      (Viento)       ,8,    2     ,    37     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,1,      Lorong 32 Geylang      (Casa Emerald)       ,8,    2     ,    37     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,1,      Lorong 32 Geylang      (Sunflower Residence)       ,8,    2     ,    37     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.437063,103.777606,1,      Marsiling Road      (Blk 134)       ,9,    4     ,    33     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4385137,103.7770713,1,      Marsiling Road      (Blk 137)       ,9,    4     ,    33     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4380999,103.7773077,1,      Marsiling Road      (Blk 138)       ,9,    4     ,    33     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4377162,103.7773133,1,      Marsiling Road      (Blk 139)       ,9,    4     ,    33     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4373446,103.7771303,1,      Marsiling Road      (Blk 141)       ,9,    4     ,    33     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4392019,103.778401,1,      Marsiling Road      (Blk 180C)       ,9,    4     ,    33     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4384091,103.7803695,1,      Marsiling Rise      (Blk 118)       ,9,    4     ,    33     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4388434,103.7803228,1,      Marsiling Rise      (Blk 119)       ,9,    4     ,    33     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4391295,103.7806164,1,      Marsiling Rise      (Blk 120)       ,9,    4     ,    33     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4389626,103.7791457,4,      Marsiling Rise      (Blk 123)       ,9,    4     ,    33     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4384954,103.7795733,2,      Marsiling Rise      (Blk 125)       ,9,    4     ,    33     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4376638,103.7789483,6,      Marsiling Rise      (Blk 128)       ,9,    4     ,    33     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.437828,103.7787313,2,      Marsiling Rise      (Blk 129)       ,9,    4     ,    33     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4381528,103.7787252,9,      Marsiling Rise      (Blk 130)       ,9,    4     ,    33     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4375749,103.7782041,1,      Marsiling Rise      (Blk 133)       ,9,    4     ,    33     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.320463,103.858911,3,      McNair Road (Blk      108B)       ,10,    4     ,    27     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3194169,103.8568817,1,      McNair Road (Blk      120)       ,10,    4     ,    27     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3188102,103.8570053,1,      McNair Road (Blk      122)       ,10,    4     ,    27     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3183093,103.8565364,6,      McNair Road (Blk      123)       ,10,    4     ,    27     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.320063,103.858517,13,      McNair Road       ,10,    4     ,    27     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3200236,103.8593501,3,      Towner Road       ,10,    4     ,    27     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4370059,103.8275255,2,      Jalan Cherpen       ,11,    4     ,    26     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4418863,103.8261699,2,      Jalan Malu-Malu       ,11,    4     ,    26     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4380608,103.8274023,2,      Jalan Hikayat       ,11,    4     ,    26     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4413896,103.8267765,8,      Jalan Kemuning       ,11,    4     ,    26     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4380174,103.8286473,2,      Jalan Sajak       ,11,    4     ,    26     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4392696,103.8259988,5,      Jalan Salang       ,11,    4     ,    26     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4387492,103.8272485,1,      Jalan Shaer       ,11,    4     ,    26     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4322562,103.8267528,4,      Sembawang Road       ,11,    4     ,    26     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.31433,103.9200577,11,      Bowmont Gardens       ,12,    5     ,    25     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3130306,103.9217973,1,      Ettrick Terrace       ,12,    5     ,    25     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.31656,103.9178494,1,      Frankel Avenue       ,12,    5     ,    25     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.314281,103.920697,12,      Jedburgh Gardens       ,12,    5     ,    25     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.339266,103.689373,1,      Jurong West      Street 92 (Blk 922)       ,13,    3     ,    22     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3396917,103.6898579,1,      Jurong West      Street 92 (Blk 923)       ,13,    3     ,    22     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.338575,103.692206,1,      Yunnan Crescent       ,13,    3     ,    22     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3377726,103.6912235,3,      Yunnan Drive 1       ,13,    3     ,    22     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3373258,103.6906741,6,      Yunnan Road       ,13,    3     ,    22     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.338575,103.692206,2,      Yunnan Walk       ,13,    3     ,    22     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.338748,103.691307,3,      Yunnan Walk 1       ,13,    3     ,    22     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.338315,103.690763,5,      Yunnan Walk 3       ,13,    3     ,    22     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3494809,103.9336267,1,      Tampines Street      81 (Blk 826)       ,14,    3     ,    22     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3501363,103.9348296,1,      Tampines Street      82 (Blk 830)       ,14,    3     ,    22     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3500692,103.9354103,2,      Tampines Street      82 (Blk 832)       ,14,    3     ,    22     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3508151,103.9353434,2,      Tampines Street      82 (Blk 838)       ,14,    3     ,    22     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3510178,103.9356043,1,      Tampines Street      82 (Blk 840)       ,14,    3     ,    22     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3518349,103.935936,2,      Tampines Street      82 (Blk 842)       ,14,    3     ,    22     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3519054,103.9372588,1,      Tampines Street      82 (Blk 842C)       ,14,    3     ,    22     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.352136,103.9359065,1,      Tampines Street      82 (Blk 846)       ,14,    3     ,    22     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3530596,103.9360333,3,      Tampines Street      82 (Blk 850)       ,14,    3     ,    22     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3530241,103.9365675,2,      Tampines Street      82 (Blk 854)       ,14,    3     ,    22     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3503145,103.9343891,2,      Tampines Street      83 (Blk 831)       ,14,    3     ,    22     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3509025,103.9344161,2,      Tampines Street      83 (Blk 837)       ,14,    3     ,    22     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.35217,103.9348895,1,      Tampines Street      83 (Blk 845)       ,14,    3     ,    22     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.352948,103.9348775,1,      Tampines Street      83 (Blk 851)       ,14,    3     ,    22     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3107528,103.8999069,1,      Carpmael Road       ,15,    2     ,    17     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3085941,103.9006551,2,      Ceylon Road       ,15,    2     ,    17     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.306489,103.9025439,3,      Fowlie Road       ,15,    2     ,    17     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3094596,103.8977235,1,      Haig Road       ,15,    2     ,    17     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3065226,103.9013662,6,      Marshall Road       ,15,    2     ,    17     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,1,      Marshall Road      (Isuites @ Marshall)       ,15,    2     ,    17     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3045976,103.9009223,2,      Mugliston Road       ,15,    2     ,    17     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3067748,103.8996251,1,      Seraya Lane       ,15,    2     ,    17     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,2,      Joo Chiat Terrace      (Aspen Loft)       ,16,    4     ,    17     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,1,      Joo Chiat Terrace       (Celestia)       ,16,    4     ,    17     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,1,      Joo Chiat Terrace      (One Eighties Residences)       ,16,    4     ,    17     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,1,      Joo Chiat Terrace      (Palm Loft)       ,16,    4     ,    17     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3140871,103.9044073,1,      Joo Chiat Place      (Joo Chiat Mansions)       ,16,    4     ,    17     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.352083,103.819836,1,      Joo Chiat Place      (Flora East)       ,16,    4     ,    17     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3143621,103.9068258,3,      Joo Chiat Place       ,16,    4     ,    17     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3148136,103.9029027,4,      Joo Chiat Terrace       ,16,    4     ,    17     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3154167,103.9029252,2,      Langsat Road       ,16,    4     ,    17     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3131273,103.9054037,1,      Rambutan Road       ,16,    4     ,    17     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,17,      Jurong East      Street 13 (Ivory Heights)       ,17,    15     ,    17     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3239571,103.8533912,4,      Kim Keat Close       ,18,    4     ,    16     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3239158,103.8538392,6,      Kim Keat Lane       ,18,    4     ,    16     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,2,      Kim Keat Lane      (Calarasi)       ,18,    4     ,    16     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3250196,103.8546291,1,      Lorong Limau (Blk      77)       ,18,    4     ,    16     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3221708,103.8548406,1,      Whampoa Drive      (Blk 93)       ,18,    4     ,    16     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3221764,103.8561589,1,      Whampoa Drive      (Blk 95)       ,18,    4     ,    16     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.321263,103.854865,1,      Whampoa Drive      (Blk 97)       ,18,    4     ,    16     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3169924,103.887661,1,      Geylang East      Avenue 1 (Blk 130)       ,19,    2     ,    15     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3170639,103.8895688,3,      Geylang East      Avenue 2 (Simsville)       ,19,    2     ,    15     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,1,      Lorong 31 Geylang      (Camellia Lodge)       ,19,    2     ,    15     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3152193,103.8869526,1,      Lorong 31 Geylang      (Tivoli Lodge)       ,19,    2     ,    15     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3153665,103.8877651,1,      Lorong 33 Geylang      (Calin Mansions)       ,19,    2     ,    15     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3158485,103.8889075,1,      Lorong 35 Geylang      (Fuyuen Court)       ,19,    2     ,    15     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3151743,103.8877607,1,      Lorong 33 Geylang       ,19,    2     ,    15     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3162921,103.8906323,1,      Lorong 39 Geylang       ,19,    2     ,    15     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,2,      Paya Lebar Road      (Paya Lebar Residences)       ,19,    2     ,    15     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3159769,103.8872545,2,      Sims Avenue       ,19,    2     ,    15     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,1,      Sims Avenue      (Suites @ Sims)       ,19,    2     ,    15     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3709975,103.8702637,2,      Serangoon North      Avenue 1 (Blk 101)       ,20,    8     ,    15     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3706649,103.8701422,1,      Serangoon North      Avenue 1 (Blk 103)       ,20,    8     ,    15     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3698341,103.8701389,2,      Serangoon North      Avenue 1 (Blk 107)       ,20,    8     ,    15     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3698287,103.8709608,2,      Serangoon North      Avenue 1 (Blk 108)       ,20,    8     ,    15     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3693616,103.8704138,1,      Serangoon North      Avenue 1 (Blk 109)       ,20,    8     ,    15     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.369162,103.870437,1,      Serangoon North      Avenue 1 (Blk 111)       ,20,    8     ,    15     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3686712,103.8704241,3,      Serangoon North      Avenue 1 (Blk 113)       ,20,    8     ,    15     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3688601,103.8713992,3,      Serangoon North      Avenue 1 (Blk 114)       ,20,    8     ,    15     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3136921,103.8716638,1,      Upper Boon Keng      Road (Blk 2B)       ,21,    3     ,    15     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.313297,103.8719198,1,      Upper Boon Keng      Road (Blk 2C)       ,21,    3     ,    15     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3132437,103.8724708,2,      Upper Boon Keng      Road (Blk 2D)       ,21,    3     ,    15     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3138852,103.8730637,1,      Upper Boon Keng      Road (Blk 3C)       ,21,    3     ,    15     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.313261,103.8734829,1,      Upper Boon Keng      Road (Blk 5A)       ,21,    3     ,    15     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.314379,103.8708928,2,      Upper Boon Keng      Road (Blk 11)       ,21,    3     ,    15     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3154433,103.8706024,1,      Upper Boon Keng      Road (Blk 14A)       ,21,    3     ,    15     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3159489,103.8713159,2,      Upper Boon Keng      Road (Blk 15)       ,21,    3     ,    15     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3155207,103.871668,1,      Upper Boon Keng      Road (Blk 16)       ,21,    3     ,    15     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3147419,103.8719523,1,      Upper Boon Keng      Road (Blk 18)       ,21,    3     ,    15     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3154734,103.8738368,1,      Upper Boon Keng      Road (Blk 19)       ,21,    3     ,    15     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3149472,103.8728218,1,      Upper Boon Keng      Road       ,21,    3     ,    15     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3638955,103.8552628,1,      Ang Mo Kio Avenue      10 (Blk 412)       ,22,    4     ,    12     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3650282,103.8551798,1,      Ang Mo Kio Avenue      10 (Blk 417)       ,22,    4     ,    12     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.365027,103.8540144,1,      Ang Mo Kio Avenue      10 (Blk 418)       ,22,    4     ,    12     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3654262,103.8541488,4,      Ang Mo Kio Avenue      10 (Blk 419)       ,22,    4     ,    12     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3670179,103.8537945,1,      Ang Mo Kio Avenue      10 (Blk 438)       ,22,    4     ,    12     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.366451,103.854361,2,      Ang Mo Kio Avenue      10 (Blk 440)       ,22,    4     ,    12     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.365691,103.855157,2,      Ang Mo Kio Avenue      10 (Blk 442)       ,22,    4     ,    12     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3243703,103.867917,2,      Geylang Bahru      (Blk 53)       ,23,    5     ,    11     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3231293,103.8686562,1,      Geylang Bahru      (Blk 57)       ,23,    5     ,    11     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3232575,103.8680238,1,      Geylang Bahru      (Blk 58)       ,23,    5     ,    11     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.322958,103.869896,4,      Geylang Bahru      (Blk 68)       ,23,    5     ,    11     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.322333,103.871339,1,      Geylang Bahru      (Blk 94)       ,23,    5     ,    11     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.323298,103.870388,2,      Geylang Bahru      (Blk 96)       ,23,    5     ,    11     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,3,      Lorong Chuan      (Chuan Park)       ,24,    6     ,    11     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
